bank,sub,clip_id,usa_payload_bytes,jp_payload_bytes,usa_frames,jp_frames,usa_seconds,jp_seconds,max_payload_bytes,max_seconds,max_subfile_bytes,max_region,max_header_patch,max_flag_patch
1543,33,8983,39936,36096,2496,2256,2.912000,2.632000,39936,2.912000,43008,usa,,9ba1:01;9bb1:07
1543,34,8984,12160,16512,760,1032,0.886667,1.204000,16512,1.204000,20480,jp,15:40;39:48;85:47;91:40;95:40;b0:40;b1:40,4011:01;4021:07
1543,35,8985,43008,46464,2688,2904,3.136000,3.388000,46464,3.388000,49152,jp,14:80;15:b5;3a:4b;85:bb;90:80;91:b5;94:80;95:b5;b0:40;b1:40,b531:01;b541:07
1543,36,8986,23808,23168,1488,1448,1.736000,1.689333,23808,1.736000,26624,usa,,5cb1:01;5cc1:07
1543,37,8987,36992,38784,2312,2424,2.697333,2.828000,38784,2.828000,40960,jp,15:97;3a:2a;85:9b;91:97;95:97;b0:40;b1:40,9761:01;9771:07
1543,38,8988,85760,89344,5360,5584,6.253333,6.514667,89344,6.514667,92160,jp,14:00;15:5d;39:83;3a:07;85:63;91:5d;94:00;95:5d;b0:40;b1:40,15cb1:01;15cc1:07
1543,39,8989,22016,22144,1376,1384,1.605333,1.614667,22144,1.614667,24576,jp,14:40;90:80;94:40;b0:40;b1:40,5621:01;5631:07
1543,40,898a,30976,26368,1936,1648,2.258667,1.922667,30976,2.258667,34816,usa,,7871:01;7881:07
1543,41,898b,30336,28800,1896,1800,2.212000,2.100000,30336,2.212000,32768,usa,,7601:01;7611:07
1543,42,898c,38784,37376,2424,2336,2.828000,2.725333,38784,2.828000,40960,usa,,9711:01;9721:07
1543,43,898d,92032,89600,5752,5600,6.710667,6.533333,92032,6.710667,94208,usa,,16751:01;16761:07
1543,44,898e,48512,44800,3032,2800,3.537333,3.266667,48512,3.537333,51200,usa,,bd41:01;bd51:07
1543,45,898f,15744,20608,984,1288,1.148000,1.502667,20608,1.502667,24576,jp,14:80;15:50;39:5a;85:57;91:50;94:80;95:50;b0:40;b1:40,5041:01;5051:07
1543,46,8990,49792,47104,3112,2944,3.630667,3.434667,49792,3.630667,53248,usa,,c261:01;c271:07
1543,47,8991,30720,28544,1920,1784,2.240000,2.081333,30720,2.240000,32768,usa,,77c1:01;77d1:07
1543,48,8992,70912,69248,4432,4328,5.170667,5.049333,70912,5.170667,73728,usa,,11481:01;11491:07
1543,49,8993,10880,10880,680,680,0.793333,0.793333,10880,0.793333,14336,jp,14:80;94:80;b0:40;b1:40,2a61:01;2a71:07
1544,0,89b2,19584,16256,1224,1016,1.428000,1.185333,19584,1.428000,22528,usa,,4c11:01;4c21:07
1544,1,89b3,19584,20480,1224,1280,1.428000,1.493333,20480,1.493333,22528,jp,14:c0;15:4f;3d:59;90:00;91:50;94:c0;95:4f;b0:40;b1:40,4f71:01;4f81:07
1544,2,89b4,16384,13696,1024,856,1.194667,0.998667,16384,1.194667,18432,usa,,3f71:01;3f81:07
1544,3,89b5,16896,21888,1056,1368,1.232000,1.596000,21888,1.596000,24576,jp,14:40;15:55;3d:60;85:5b;90:80;91:55;94:40;95:55;b0:40;b1:40,5501:01;5511:07
1544,4,89b6,26240,31232,1640,1952,1.913333,2.277333,31232,2.277333,34816,jp,14:c0;15:79;3d:81;3e:08;3f:7f;40:b0;41:00;42:7e;43:00;44:b0;45:00;46:7f;85:7f;90:00;91:7a;94:c0;95:79;b0:40;b1:40,7971:01;7981:07
1544,5,89b7,29184,32896,1824,2056,2.128000,2.398667,32896,2.398667,36864,jp,14:40;15:80;3e:10;85:87;90:80;91:80;94:40;95:80;b0:40;b1:40,8011:01;8021:07
1544,6,89b8,19712,22016,1232,1376,1.437333,1.605333,22016,1.605333,24576,jp,14:00;15:56;3d:61;85:5b;91:56;94:00;95:56;b0:40;b1:40,55e1:01;55f1:07
1544,7,89b9,60928,68480,3808,4280,4.442667,4.993333,68480,4.993333,71680,jp,14:80;15:0b;16:01;3e:2c;85:0f;86:01;90:80;91:0b;92:01;94:80;95:0b;96:01;b0:40;b1:40,10b61:01;10b71:07
1544,8,89ba,21504,23552,1344,1472,1.568000,1.717333,23552,1.717333,26624,jp,15:5b;3d:67;85:5f;91:5c;95:5b;b0:40;b1:40,5b71:01;5b81:07
1544,9,89bb,24448,21760,1528,1360,1.782667,1.586667,24448,1.782667,26624,usa,,5ef1:01;5f01:07
1544,10,89bc,84992,72320,5312,4520,6.197333,5.273333,84992,6.197333,88064,usa,,14bb1:01;14bc1:07
1544,11,89bd,68480,79872,4280,4992,4.993333,5.824000,79872,5.824000,81920,jp,14:c0;15:37;3e:5d;85:3b;90:00;91:38;94:c0;95:37;b0:40;b1:40,13781:01;13791:07
1544,12,89be,70656,74880,4416,4680,5.152000,5.460000,74880,5.460000,77824,jp,14:40;15:24;3e:47;85:2b;90:80;91:24;94:40;95:24;b0:40;b1:40,12421:01;12431:07
1544,13,89bf,26880,25856,1680,1616,1.960000,1.885333,26880,1.960000,30720,usa,,6871:01;6881:07
1545,0,89d0,19328,22656,1208,1416,1.409333,1.652000,22656,1.652000,26624,jp,14:80;15:58;39:63;85:5f;91:58;94:80;95:58;b0:40;b1:40,5851:01;5861:07
1546,0,89e4,12288,14208,768,888,0.896000,1.036000,14208,1.036000,16384,jp,14:40;15:37;3d:3e;85:3b;90:80;91:37;94:40;95:37;b0:40;b1:40,3721:01;3731:07
1546,1,89e5,22144,22912,1384,1432,1.614667,1.670667,22912,1.670667,26624,jp,14:80;15:59;3d:65;85:5f;91:59;94:80;95:59;b0:40;b1:40,5951:01;5961:07
1546,2,89e6,16896,20736,1056,1296,1.232000,1.512000,20736,1.512000,24576,jp,15:51;3d:5b;85:57;91:51;95:51;b0:40;b1:40,50c1:01;50d1:07
1546,3,89e7,14848,13568,928,848,1.082667,0.989333,14848,1.082667,18432,usa,,39b1:01;39c1:07
1546,4,89e8,48768,53376,3048,3336,3.556000,3.892000,53376,3.892000,57344,jp,15:d0;3e:69;85:d7;91:d0;95:d0;b0:40;b1:40,d031:01;d041:07
1546,5,89e9,14208,15104,888,944,1.036000,1.101333,15104,1.101333,18432,jp,14:c0;15:3a;3d:42;85:3f;90:00;91:3b;94:c0;95:3a;b0:40;b1:40,3aa1:01;3ab1:07
1546,6,89ea,30080,30336,1880,1896,2.193333,2.212000,30336,2.212000,32768,jp,15:76;3e:05;91:76;95:76;b0:40;b1:40,75f1:01;7601:07
1546,7,89eb,48128,57856,3008,3616,3.509333,4.218667,57856,4.218667,61440,jp,15:e1;3e:7d;85:e7;91:e2;95:e1;b0:40;b1:40,e181:01;e191:07
1546,8,89ec,13568,10496,848,656,0.989333,0.765333,13568,0.989333,16384,usa,,3471:01;3481:07
1547,0,8a00,11392,12288,712,768,0.830667,0.896000,12288,0.896000,14336,jp,14:00;15:30;3d:36;90:00;91:30;94:00;95:30;b0:40;b1:40,2fe1:01;2ff1:07
1547,1,8a01,17664,20608,1104,1288,1.288000,1.502667,20608,1.502667,24576,jp,14:80;15:50;3d:5a;85:57;90:80;91:50;94:80;95:50;b0:40;b1:40,5031:01;5041:07
1547,2,8a02,49536,52224,3096,3264,3.612000,3.808000,52224,3.808000,55296,jp,14:00;15:cc;3e:65;85:cf;90:00;91:cc;94:00;95:cc;b0:40;b1:40,cbe1:01;cbf1:07
1547,3,8a03,17408,25984,1088,1624,1.269333,1.894667,25984,1.894667,28672,jp,14:40;15:65;3d:72;85:6b;90:80;91:65;94:40;95:65;b0:40;b1:40,6521:01;6531:07
1547,4,8a04,22016,24320,1376,1520,1.605333,1.773333,24320,1.773333,26624,jp,15:5f;3d:6b;85:63;91:5f;95:5f;b0:40;b1:40,5eb1:01;5ec1:07
1547,5,8a05,36096,33408,2256,2088,2.632000,2.436000,36096,2.632000,38912,usa,,8cc1:01;8cd1:07
1547,6,8a06,32512,28928,2032,1808,2.370667,2.109333,32512,2.370667,34816,usa,,7e71:01;7e81:07
1547,7,8a07,11520,12288,720,768,0.840000,0.896000,12288,0.896000,14336,jp,15:30;3d:36;91:30;95:30;b0:40;b1:40,2fb1:01;2fc1:07
1547,8,8a08,50688,52608,3168,3288,3.696000,3.836000,52608,3.836000,55296,jp,14:40;15:cd;3e:66;85:d3;90:80;91:cd;94:40;95:cd;b0:40;b1:40,cd11:01;cd21:07
1547,9,8a09,22400,19584,1400,1224,1.633333,1.428000,22400,1.633333,24576,usa,,56f1:01;5701:07
1547,10,8a0a,30208,28544,1888,1784,2.202667,2.081333,30208,2.202667,32768,usa,,75e1:01;75f1:07
1547,11,8a0b,24448,25472,1528,1592,1.782667,1.857333,25472,1.857333,28672,jp,15:63;3d:70;85:67;91:63;95:63;b0:40;b1:40,6351:01;6361:07
1547,12,8a0c,93184,93056,5824,5816,6.794667,6.785333,93184,6.794667,96256,usa,,16b81:01;16b91:07
1547,13,8a0d,37504,40704,2344,2544,2.734667,2.968000,40704,2.968000,43008,jp,14:c0;15:9e;3e:32;85:a3;90:00;91:9f;94:c0;95:9e;b0:40;b1:40,9e91:01;9ea1:07
1547,14,8a0e,62848,74496,3928,4656,4.582667,5.432000,74496,5.432000,77824,jp,14:00;15:23;16:01;3e:46;85:27;86:01;90:00;91:23;92:01;94:00;95:23;96:01;b0:40;b1:40,122d1:01;122e1:07
1547,15,8a0f,44032,49664,2752,3104,3.210667,3.621333,49664,3.621333,53248,jp,14:00;15:c2;3e:59;85:c7;91:c2;94:00;95:c2;b0:40;b1:40,c1b1:01;c1c1:07
1547,16,8a10,46464,54272,2904,3392,3.388000,3.957333,54272,3.957333,57344,jp,14:c0;15:d3;3e:6d;85:d7;90:00;91:d4;94:c0;95:d3;b0:40;b1:40,d371:01;d381:07
1547,17,8a11,23040,26752,1440,1672,1.680000,1.950667,26752,1.950667,30720,jp,14:40;15:68;3d:75;85:6f;90:80;91:68;94:40;95:68;b0:40;b1:40,6801:01;6811:07
1547,18,8a12,81920,97280,5120,6080,5.973333,7.093333,97280,7.093333,100352,jp,14:00;15:7c;3d:83;3e:29;85:7f;91:7c;94:00;95:7c;b0:40;b1:40,17bb1:01;17bc1:07
1547,19,8a13,48896,60160,3056,3760,3.565333,4.386667,60160,4.386667,63488,jp,14:00;15:eb;3d:82;3e:07;85:ef;91:eb;94:00;95:eb;b0:40;b1:40,ead1:01;eae1:07
1547,20,8a14,71680,77952,4480,4872,5.226667,5.684000,77952,5.684000,81920,jp,14:40;15:30;3e:55;85:37;90:80;91:30;94:40;95:30;b0:40;b1:40,12ff1:01;13001:07
1547,21,8a15,10624,14208,664,888,0.774667,1.036000,14208,1.036000,16384,jp,14:80;15:37;3d:3f;85:3b;91:37;94:80;95:37;b0:40;b1:40,3761:01;3771:07
1547,22,8a16,31104,31360,1944,1960,2.268000,2.286667,31360,2.286667,34816,jp,15:7a;3e:09;91:7a;95:7a;b0:40;b1:40,7a61:01;7a71:07
1547,23,8a17,19072,14976,1192,936,1.390667,1.092000,19072,1.390667,22528,usa,,4a61:01;4a71:07
1547,24,8a18,14336,12544,896,784,1.045333,0.914667,14336,1.045333,16384,usa,,3781:01;3791:07
1547,25,8a19,28032,29824,1752,1864,2.044000,2.174667,29824,2.174667,32768,jp,14:40;15:74;3d:81;3e:02;3f:7f;40:b0;41:00;42:7e;43:00;44:b0;45:00;46:7f;85:7b;91:74;94:40;95:74;b0:40;b1:40,73f1:01;7401:07
1547,26,8a1a,72576,68608,4536,4288,5.292000,5.002667,72576,5.292000,75776,usa,,11b31:01;11b41:07
1547,27,8a1b,13312,11904,832,744,0.970667,0.868000,13312,0.970667,16384,usa,,3371:01;3381:07
1547,28,8a1c,11008,11392,688,712,0.802667,0.830667,11392,0.830667,14336,jp,14:40;15:2c;3d:32;85:33;90:80;91:2c;94:40;95:2c;b0:40;b1:40,2c11:01;2c21:07
1547,29,8a1d,53120,51200,3320,3200,3.873333,3.733333,53120,3.873333,55296,usa,,cf51:01;cf61:07
1547,30,8a1e,21120,26368,1320,1648,1.540000,1.922667,26368,1.922667,28672,jp,14:00;15:67;3d:74;85:6b;90:00;91:67;94:00;95:67;b0:40;b1:40,66d1:01;66e1:07
1547,31,8a1f,39424,46208,2464,2888,2.874667,3.369333,46208,3.369333,49152,jp,14:80;15:b4;3e:4a;85:bb;90:80;91:b4;94:80;95:b4;b0:40;b1:40,b441:01;b451:07
1548,0,8a32,45824,50816,2864,3176,3.341333,3.705333,50816,3.705333,53248,jp,14:80;15:c6;3a:5e;85:cb;90:80;91:c6;94:80;95:c6;b0:40;b1:40,c651:01;c661:07
1548,1,8a33,47104,58752,2944,3672,3.434667,4.284000,58752,4.284000,61440,jp,14:40;15:e5;39:82;3a:01;85:eb;90:80;91:e5;94:40;95:e5;b0:40;b1:40,e4f1:01;e501:07
1548,2,8a34,33920,35456,2120,2216,2.473333,2.585333,35456,2.585333,38912,jp,15:8a;3a:1b;85:8f;91:8a;95:8a;b0:40;b1:40,8a61:01;8a71:07
1548,3,8a35,39680,47616,2480,2976,2.893333,3.472000,47616,3.472000,51200,jp,14:c0;15:b9;3a:50;85:bf;91:ba;94:c0;95:b9;b0:40;b1:40,b9a1:01;b9b1:07
1548,4,8a36,19200,16256,1200,1016,1.400000,1.185333,19200,1.400000,22528,usa,,4ac1:01;4ad1:07
1548,5,8a37,14208,17280,888,1080,1.036000,1.260000,17280,1.260000,20480,jp,15:43;39:4c;85:47;91:43;95:43;b0:40;b1:40,4341:01;4351:07
1548,6,8a39,45568,52864,2848,3304,3.322667,3.854667,52864,3.854667,55296,jp,14:40;15:ce;3a:67;85:d3;90:80;91:ce;94:40;95:ce;b0:40;b1:40,cdf1:01;ce01:07
1548,7,8a3a,69760,70656,4360,4416,5.086667,5.152000,70656,5.152000,73728,jp,14:00;15:14;3a:35;90:00;91:14;94:00;95:14;b0:40;b1:40,113b1:01;113c1:07
1548,8,8a3b,54656,68864,3416,4304,3.985333,5.021333,68864,5.021333,71680,jp,14:c0;15:0c;16:01;39:82;3a:2d;85:13;86:01;90:00;91:0d;92:01;94:c0;95:0c;96:01;b0:40;b1:40,10c91:01;10ca1:07
1548,9,8a3c,13696,17024,856,1064,0.998667,1.241333,17024,1.241333,20480,jp,15:42;39:4a;85:47;91:42;95:42;b0:40;b1:40,4201:01;4211:07
1548,10,8a3d,10240,13056,640,816,0.746667,0.952000,13056,0.952000,16384,jp,15:32;39:39;85:37;91:33;95:32;b0:40;b1:40,3271:01;3281:07
1548,11,8a3e,20096,21888,1256,1368,1.465333,1.596000,21888,1.596000,24576,jp,15:55;39:60;85:5b;91:55;95:55;b0:40;b1:40,5541:01;5551:07
1548,12,8a3f,74240,77056,4640,4816,5.413333,5.618667,77056,5.618667,79872,jp,15:2c;3a:51;85:33;91:2d;95:2c;b0:40;b1:40,12c81:01;12c91:07
1548,13,8a40,28672,31488,1792,1968,2.090667,2.296000,31488,2.296000,34816,jp,15:7b;39:81;3a:0a;3b:7f;3c:b0;3d:00;3e:7e;3f:00;40:b0;41:00;42:7f;85:7f;91:7b;95:7b;b0:40;b1:40,7ae1:01;7af1:07
1548,14,8a41,28288,27008,1768,1688,2.062667,1.969333,28288,2.062667,30720,usa,,6e61:01;6e71:07
1548,15,8a42,66688,65024,4168,4064,4.862667,4.741333,66688,4.862667,69632,usa,,10411:01;10421:07
1548,16,8a43,41984,44160,2624,2760,3.061333,3.220000,44160,3.220000,47104,jp,14:40;15:ac;3a:41;85:b3;90:80;91:ac;94:40;95:ac;b0:40;b1:40,ac11:01;ac21:07
1548,17,8a44,40832,38144,2552,2384,2.977333,2.781333,40832,2.977333,43008,usa,,9f31:01;9f41:07
1548,18,8a45,36224,39936,2264,2496,2.641333,2.912000,39936,2.912000,43008,jp,14:c0;15:9b;3a:2f;85:9f;90:00;91:9c;94:c0;95:9b;b0:40;b1:40,9b91:01;9ba1:07
1548,19,8a46,58752,64768,3672,4048,4.284000,4.722667,64768,4.722667,67584,jp,14:00;15:fd;3a:1b;85:03;86:01;90:00;91:fd;94:00;95:fd;b0:40;b1:40,fcd1:01;fce1:07
1548,20,8a47,9984,8320,624,520,0.728000,0.606667,9984,0.728000,12288,usa,,26b1:01;26c1:07
1548,21,8a48,91648,85888,5728,5368,6.682667,6.262667,91648,6.682667,94208,usa,,165b1:01;165c1:07
1548,22,8a49,78976,72704,4936,4544,5.758667,5.301333,78976,5.758667,81920,usa,,133f1:01;13401:07
1548,23,8a4a,85120,91520,5320,5720,6.206667,6.673333,91520,6.673333,94208,jp,14:80;15:65;39:83;3a:10;85:6b;91:65;94:80;95:65;b0:40;b1:40,16561:01;16571:07
1548,24,8a4b,16896,16000,1056,1000,1.232000,1.166667,16896,1.232000,20480,usa,,41b1:01;41c1:07
1548,25,8a4c,10624,9088,664,568,0.774667,0.662667,10624,0.774667,14336,usa,,2931:01;2941:07
1548,26,8a4d,76160,65280,4760,4080,5.553333,4.760000,76160,5.553333,79872,usa,,12921:01;12931:07
1548,27,8a4e,96768,120960,6048,7560,7.056000,8.820000,120960,8.820000,124928,jp,14:40;15:d8;39:84;3a:10;85:df;90:80;91:d8;94:40;95:d8;b0:40;b1:40,1d7f1:01;1d801:07
1548,28,8a4f,52224,49664,3264,3104,3.808000,3.621333,52224,3.808000,55296,usa,,cbe1:01;cbf1:07
1548,29,8a50,74368,71424,4648,4464,5.422667,5.208000,74368,5.422667,77824,usa,,12261:01;12271:07
1548,30,8a51,11904,13696,744,856,0.868000,0.998667,13696,0.998667,16384,jp,14:40;15:35;39:3c;85:3b;91:35;94:40;95:35;b0:40;b1:40,3511:01;3521:07
1548,31,8a52,52480,56832,3280,3552,3.826667,4.144000,56832,4.144000,59392,jp,14:00;15:de;3a:79;85:e3;91:de;94:00;95:de;b0:40;b1:40,ddc1:01;ddd1:07
1548,32,8a53,26112,24064,1632,1504,1.904000,1.754667,26112,1.904000,28672,usa,,65a1:01;65b1:07
1548,33,8a54,32896,36992,2056,2312,2.398667,2.697333,36992,2.697333,40960,jp,14:40;15:90;3a:22;85:97;91:90;94:40;95:90;b0:40;b1:40,9011:01;9021:07
1548,34,8a55,16256,20352,1016,1272,1.185333,1.484000,20352,1.484000,22528,jp,15:4f;39:59;85:53;91:4f;95:4f;b0:40;b1:40,4f01:01;4f11:07
1548,35,8a56,64000,65536,4000,4096,4.666667,4.778667,65536,4.778667,67584,jp,14:00;15:00;16:01;3a:1f;85:03;86:01;91:00;92:01;94:00;95:00;96:01;b0:40;b1:40,ffe1:01;fff1:07
1548,36,8a57,12672,12544,792,784,0.924000,0.914667,12672,0.924000,16384,usa,,3121:01;3131:07
1548,37,8a58,55552,65536,3472,4096,4.050667,4.778667,65536,4.778667,67584,jp,14:c0;15:ff;39:82;3a:1e;85:03;86:01;91:00;92:01;94:c0;95:ff;b0:40;b1:40,ff81:01;ff91:07
1548,38,8a59,24448,23040,1528,1440,1.782667,1.680000,24448,1.782667,26624,usa,,5f21:01;5f31:07
1548,39,8a5a,41472,39040,2592,2440,3.024000,2.846667,41472,3.024000,45056,usa,,a1a1:01;a1b1:07
1548,40,8a5b,21248,22656,1328,1416,1.549333,1.652000,22656,1.652000,26624,jp,14:80;15:58;39:63;85:5f;90:80;91:58;94:80;95:58;b0:40;b1:40,5851:01;5861:07
1549,0,8a6e,11520,15616,720,976,0.840000,1.138667,15616,1.138667,18432,jp,14:00;15:3d;39:45;85:43;91:3d;94:00;95:3d;b0:40;b1:40,3ce1:01;3cf1:07
1549,1,8a6f,45312,54400,2832,3400,3.304000,3.966667,54400,3.966667,57344,jp,14:40;15:d4;3a:6e;85:db;90:80;91:d4;94:40;95:d4;b0:40;b1:40,d3f1:01;d401:07
1549,2,8a70,71040,66560,4440,4160,5.180000,4.853333,71040,5.180000,73728,usa,,11551:01;11561:07
1549,3,8a71,16384,13312,1024,832,1.194667,0.970667,16384,1.194667,18432,usa,,3fa1:01;3fb1:07
1549,4,8a72,16384,23808,1024,1488,1.194667,1.736000,23808,1.736000,26624,jp,14:00;15:5d;39:68;85:63;91:5d;94:00;95:5d;b0:40;b1:40,5ce1:01;5cf1:07
1549,5,8a73,21376,22016,1336,1376,1.558667,1.605333,22016,1.605333,24576,jp,14:c0;15:55;39:60;85:5b;90:00;91:56;94:c0;95:55;b0:40;b1:40,5571:01;5581:07
1549,6,8a74,38144,42496,2384,2656,2.781333,3.098667,42496,3.098667,45056,jp,14:c0;15:a5;3a:3a;85:ab;91:a6;94:c0;95:a5;b0:40;b1:40,a5a1:01;a5b1:07
1549,7,8a75,50432,49408,3152,3088,3.677333,3.602667,50432,3.677333,53248,usa,,c4e1:01;c4f1:07
1549,8,8a76,40320,36480,2520,2280,2.940000,2.660000,40320,2.940000,43008,usa,,9d41:01;9d51:07
1549,9,8a77,8704,11776,544,736,0.634667,0.858667,11776,0.858667,14336,jp,15:2e;39:34;85:33;91:2e;95:2e;b0:40;b1:40,2de1:01;2df1:07
1549,10,8a80,20224,17536,1264,1096,1.474667,1.278667,20224,1.474667,22528,usa,,4e71:01;4e81:07
1549,11,8a81,31232,29184,1952,1824,2.277333,2.128000,31232,2.277333,34816,usa,,7991:01;79a1:07
1549,12,8a82,76800,69120,4800,4320,5.600000,5.040000,76800,5.600000,79872,usa,,12b81:01;12b91:07
1549,13,8a83,14720,13056,920,816,1.073333,0.952000,14720,1.073333,18432,usa,,3931:01;3941:07
1550,0,899e,17408,18688,1088,1168,1.269333,1.362667,18688,1.362667,22528,jp,15:48;39:52;85:4f;91:49;95:48;b0:40;b1:40,4871:01;4881:07
1550,1,899f,34176,33280,2136,2080,2.492000,2.426667,34176,2.492000,36864,usa,,8501:01;8511:07
1550,2,89a0,10880,10496,680,656,0.793333,0.765333,10880,0.793333,14336,usa,,29f1:01;2a01:07
1550,3,89a1,23296,22528,1456,1408,1.698667,1.642667,23296,1.698667,26624,usa,,5ae1:01;5af1:07
1550,4,89a2,49024,49280,3064,3080,3.574667,3.593333,49280,3.593333,53248,jp,15:c0;3a:58;85:c7;91:c0;95:c0;b0:40;b1:40,c061:01;c071:07
1550,5,89a3,57472,60416,3592,3776,4.190667,4.405333,60416,4.405333,63488,jp,14:00;15:ec;39:82;3a:08;85:ef;90:00;91:ec;94:00;95:ec;b0:40;b1:40,ebd1:01;ebe1:07
1550,6,89a4,23808,27776,1488,1736,1.736000,2.025333,27776,2.025333,30720,jp,14:80;15:6c;39:7a;85:73;90:80;91:6c;94:80;95:6c;b0:40;b1:40,6c61:01;6c71:07
1550,7,89a5,50688,54912,3168,3432,3.696000,4.004000,54912,4.004000,57344,jp,14:80;15:d6;3a:70;85:db;90:80;91:d6;94:80;95:d6;b0:40;b1:40,d641:01;d651:07
1550,8,89a6,38400,36480,2400,2280,2.800000,2.660000,38400,2.800000,40960,usa,,95a1:01;95b1:07
1550,9,89a7,10496,7168,656,448,0.765333,0.522667,10496,0.765333,14336,usa,,2871:01;2881:07
1551,0,8a94,40960,40448,2560,2528,2.986667,2.949333,40960,2.986667,43008,usa,,9fb1:01;9fc1:07
1551,1,8a95,45184,55040,2824,3440,3.294667,4.013333,55040,4.013333,57344,jp,14:c0;15:d6;3a:70;85:db;90:00;91:d7;94:c0;95:d6;b0:40;b1:40,d671:01;d681:07
1552,0,8aa8,16000,14080,1000,880,1.166667,1.026667,16000,1.166667,18432,usa,,3e31:01;3e41:07
1553,0,8abc,40448,44544,2528,2784,2.949333,3.248000,44544,3.248000,47104,jp,14:00;15:ae;3a:43;85:b3;91:ae;94:00;95:ae;b0:40;b1:40,adb1:01;adc1:07
1553,1,8abd,24576,32896,1536,2056,1.792000,2.398667,32896,2.398667,36864,jp,14:40;15:80;39:81;3a:10;3b:7f;3c:b0;3d:00;3e:7e;3f:00;40:b0;41:00;42:7f;85:87;90:80;91:80;94:40;95:80;b0:40;b1:40,8001:01;8011:07
1553,2,8abe,68096,78976,4256,4936,4.965333,5.758667,78976,5.758667,81920,jp,14:40;15:34;3a:59;85:3b;90:80;91:34;94:40;95:34;b0:40;b1:40,133f1:01;13401:07
1553,3,8abf,45952,45440,2872,2840,3.350667,3.313333,45952,3.350667,49152,usa,,b351:01;b361:07
1553,4,8ac0,17408,17280,1088,1080,1.269333,1.260000,17408,1.269333,20480,usa,,43c1:01;43d1:07
1553,5,8ac1,24448,27904,1528,1744,1.782667,2.034667,27904,2.034667,30720,jp,14:c0;15:6c;39:7a;85:73;90:00;91:6d;94:c0;95:6c;b0:40;b1:40,6c91:01;6ca1:07
1553,6,8ac2,26368,25600,1648,1600,1.922667,1.866667,26368,1.922667,28672,usa,,66d1:01;66e1:07
1553,7,8ac3,74752,86528,4672,5408,5.450667,6.309333,86528,6.309333,90112,jp,14:00;15:52;3a:7a;85:57;91:52;94:00;95:52;b0:40;b1:40,151d1:01;151e1:07
1553,8,8ac4,31488,30848,1968,1928,2.296000,2.249333,31488,2.296000,34816,usa,,7aa1:01;7ab1:07
1553,9,8ac5,50944,56704,3184,3544,3.714667,4.134667,56704,4.134667,59392,jp,14:80;15:dd;3a:78;85:e3;90:80;91:dd;94:80;95:dd;b0:40;b1:40,dd61:01;dd71:07
1553,10,8ac6,19200,17024,1200,1064,1.400000,1.241333,19200,1.400000,22528,usa,,4aa1:01;4ab1:07
1553,11,8ac7,16000,19456,1000,1216,1.166667,1.418667,19456,1.418667,22528,jp,14:00;15:4c;39:55;85:4f;90:00;91:4c;94:00;95:4c;b0:40;b1:40,4bd1:01;4be1:07
1553,12,8ac8,31104,32768,1944,2048,2.268000,2.389333,32768,2.389333,34816,jp,14:00;15:80;3a:0f;85:83;90:00;91:80;94:00;95:80;b0:40;b1:40,7fb1:01;7fc1:07
1553,13,8ac9,26752,40960,1672,2560,1.950667,2.986667,40960,2.986667,43008,jp,14:c0;15:9f;39:81;3a:33;3b:7f;3c:b0;3d:00;3e:7e;3f:00;40:b0;41:00;42:7f;85:a3;90:00;91:a0;94:c0;95:9f;b0:40;b1:40,9f71:01;9f81:07
1553,14,8aca,64000,66944,4000,4184,4.666667,4.881333,66944,4.881333,69632,jp,14:40;15:05;16:01;3a:24;85:0b;86:01;90:80;91:05;92:01;94:40;95:05;96:01;b0:40;b1:40,104f1:01;10501:07
1553,15,8acb,71168,63872,4448,3992,5.189333,4.657333,71168,5.189333,73728,usa,,11571:01;11581:07
1553,16,8acc,17792,16640,1112,1040,1.297333,1.213333,17792,1.297333,20480,usa,,4501:01;4511:07
1553,17,8acd,41344,43008,2584,2688,3.014667,3.136000,43008,3.136000,45056,jp,14:c0;15:a7;3a:3c;85:ab;90:00;91:a8;94:c0;95:a7;b0:40;b1:40,a771:01;a781:07
1553,18,8ace,81152,78848,5072,4928,5.917333,5.749333,81152,5.917333,83968,usa,,13c81:01;13c91:07
1553,19,8acf,74240,62208,4640,3888,5.413333,4.536000,74240,5.413333,77824,usa,,121d1:01;121e1:07
1553,20,8ad0,50816,66816,3176,4176,3.705333,4.872000,66816,4.872000,69632,jp,14:00;15:05;16:01;39:82;3a:24;85:0b;86:01;90:00;91:05;92:01;94:00;95:05;96:01;b0:40;b1:40,104d1:01;104e1:07
1553,21,8ad1,63872,84608,3992,5288,4.657333,6.169333,84608,6.169333,88064,jp,15:4a;16:01;3a:72;85:4f;86:01;91:4a;92:01;95:4a;96:01;b0:40;b1:40,149f1:01;14a01:07
1553,22,8ad2,17536,22016,1096,1376,1.278667,1.605333,22016,1.605333,24576,jp,14:c0;15:55;39:60;85:5b;90:00;91:56;94:c0;95:55;b0:40;b1:40,5571:01;5581:07
1553,23,8ad3,10496,12160,656,760,0.765333,0.886667,12160,0.886667,14336,jp,14:80;15:2f;39:35;85:33;90:80;91:2f;94:80;95:2f;b0:40;b1:40,2f41:01;2f51:07
